txId1,txId2
86821752,86821548
35135175,86791104
5185399,52903584
85197173,87754464
279151488,127337013
36085376,3606876
5211968,22837784
13641442,87626486
87626508,87626486
2887637,87834996
87782550,87782547
86618581,46472287
87796591,134745129
51866476,49077026
86573777,86763365
279006390,66773897
1443657,22837788
22837922,22838010
15028335,5580085
4327130,87775615
86752279,51428405
19113558,279964300
15244375,19879079
28437878,86842869
135129155,7477394
86817125,86816664
46125838,22837784
86671061,87799900
2808095,22837855
13115146,6897996
86801266,147271421
31677555,279187194
1416324,279130062
31082838,87933021
19916351,27530676
58046958,86734567
199675067,279240758
2212350,22837835
279166971,20971943
86817324,86794147
87657741,87777245
3480510,22837784
1442175,22837965
279030703,279131703
30689909,22837803
23232964,11295558
1386449,23436413
22943862,90716926
27766815,154599045
19921831,59835478
33771343,2240556
86837067,86837064
279483498,3361060
36713700,22837965
22837844,22837980
2937644,279187194
279053006,114051181
3521879,279187194
57411873,88130440
279019726,279961807
32064916,114051179
19037056,1435402
279524742,59835478
87061235,279524742
92587044,86801266
22963887,115501535
86708156,62536085
5528951,90716926
279062602,279199967
86613629,86615251
27436846,86613428
279460426,88036813
86752787,86752783
279150548,113618151
5197702,22837855
279174826,86810205
52903584,22837997
65691572,3480516
87762633,87762647
55933529,10398166
86962000,87026583
279185202,87484915
86819537,86801354
88431472,280141519
12188157,90716926
86873190,3554710
12176316,87817308
279463385,90716926
87756349,87756359
13325717,279511769
13964147,22837815
86821357,87041832
39466982,16002572
86794147,86794118
29686446,22837784
2887637,87871746
87745336,87028035
1437191,21293479
23232553,22837848
6943789,27663010
1440793,279237851
2203919,279062649
86974693,21203066
87044445,279057274
1809374,279187865
55778148,14938736
54061923,279488120
86725013,86724996
86789714,86789718
87119029,87853285
1429939,22837818
2240554,1430686
86817158,279936069
20379202,86860223
16996181,86666030
86708151,38617969
2445441,88371284
87636480,13318123
21296808,22837835
61564559,87029726
87781256,87782043
86849927,86858863
22837915,22838005
86646734,86656922
1393459,22838028
946073,8869249
1805108,22837917
8869249,90716926
11435092,67383487
86850662,16956985
86666033,16996181
1443657,18858325
86734921,86734910
86798224,46472279
5427053,87031726
2203919,46283398
86736443,86785702
938571,279180328
2512477,87719189
24997827,2230337
2804445,87920254
86740605,86761282
1435398,2936021
86712478,86712475
8119048,22837826
25335594,22837965
2230331,23936103
11447646,87920254
6899174,36937002
279517457,87029750
86557267,279187194
86586274,86593519
43175278,22837779
86624095,86624104
25473205,3606876
3733574,87817308
3900383,87692764
87627060,86881904
2224627,19944082
86804267,73164096
36937002,87920254
279211444,86929396
13964143,22837855
2203810,22837965
86737028,86737022
86860856,86861727
16268131,86788714
5535372,2240973
1804446,90716926
24107156,88232922
86588327,86588330
279442057,86924552
6893403,87920254
47452045,87871746
221599788,115643621
87756359,87128964
87677625,279241737
3729938,87028031
86628750,86629657
22837949,22837926
86618942,86619015
23232718,90716926
6870813,141466486
86648101,279062613
4308330,86566313
87752188,87752186
37912057,86809991
279165831,56514774
3539385,36638961
86700572,86803134
27375519,22837784
19047963,27559152
86609768,35135175
39491884,3807285
87752193,16212779
86709525,86709066
6886508,4968037
86572204,279026173
12139367,22837784
2887637,5211953
3728606,27436846
86765467,86765472
12116189,22837835
13932973,90716926
31418338,55932264
4968037,4573386
12137239,90716926
46121245,22837855
11073718,86646686
86708586,86924620
87794305,87029726
86792543,25709960
2512477,279187194
2607366,1429938
7145477,22837835
86801344,93825711
224034427,7653841
87044425,7304585
3530551,6907828
86828399,87019881
145414037,14576822
86856576,87019881
29473916,45029141
8134053,22838015
86732000,279440575
279187119,87713680
86608871,87079870
87264037,87151259
23232966,2203819
2804482,21296810
3085793,280133653
6899174,87826939
86788784,86788714
279164345,279170170
86873948,2607435
6881400,16068825
3383769,86865181
52143952,6553256
97304669,279180542
37217978,19944082
86838321,87028031
6881583,27441266
23897600,1393459
5190524,28829015
25473205,86821548
13778818,279987771
2936327,11295550
11306403,86675601
86644036,86643760
12116194,22838027
25287032,67053599
1393186,88398519
279174086,86752790
2607362,22837909
6886512,2240554
7145477,279187194
2203811,87826939
10250144,55932264
279003386,86980081
87783936,87783929
86608617,35135175
86719418,87701755
23232553,279477178
279476382,88466408
86819900,86857520
1805108,22837846
87633080,86821740
3521879,22837965
92963546,19462096
55613971,279967821
8119049,6850782
134279508,86817126
12188157,22837929
27314739,505691
86558977,166283747
86821749,86821548
5678391,22837784
87261804,87020702
86617727,86617724
279004203,86912548
13342869,4572486
87701588,87701578
279056114,87763609
1804435,22837823
86846677,87028035
2210423,22837784
86644717,13175690
87018419,88086918
279484135,279484140
279069034,279211276
46317395,3373104
5542799,25903313
3402222,53915759
86820365,86850672
91565467,2881965
312589,86738813
18926689,22837965
87631240,86805587
1440796,279491323
279977036,97754983
6889380,22837855
279481419,87078901
86738316,86738312
22837904,22837848
78567120,87724412
31155136,13350884
86846878,86846677
12129984,279488120
87627874,279956454
25473205,27564622
68587047,79637613
101348242,279970495
64949778,22837909
57932184,87069492
86588742,13952413
38281518,87745336
8614689,4762079
87019872,87261804
51445735,86627608
1842803,279129883
46544436,279966706
86738862,86738813
279484176,279484179
87251986,2883359
29686443,22837784
87755901,87756109
86705550,86959674
15342261,87042274
67363806,10336737
5115007,5115009
24842190,2887861
32024482,22837835
42179481,279965596
11434989,279187194
40505254,45384482
13644198,86745290
8119356,14905175
7627789,86844306
86671061,87767942
87261804,279647461
279480920,24285929
279061221,136043057
86625915,86625919
86605535,58249439
3554706,87871746
12176315,279187194
86573795,86573791
279199579,279199578
29631535,19929417
5580078,22837954
13666202,45960831
86589129,86589137
22684148,86734884
11291863,279187194
25335627,2207902
2204060,11295558
5369269,22837842
50286678,279960109
9157527,22837855
86712889,27515722
86860738,16993348
52172966,279485559
25689037,27557847
86966335,67943877
87019492,87029748
29012335,65302372
13325718,14586361
214825800,279179242
87774520,87286014
87724406,87989672
86674383,86674379
6852008,22837823
3616843,77053827
134141103,219091991
54981957,87028035
2951438,22837855
88262450,88011144
86745864,86740877
57899476,87784418
86837846,86821760
23236889,13598478
279196126,46473867
86765477,7501028
88478213,123167874
87602859,13395620
5542792,8831640
2936314,86618186
26805336,279046705
87973997,13318125
279238159,38784517
8154819,18858325
86707811,67886347
38879539,87761722
87785233,1809376
25032837,27314128
87799475,87259905
11584850,8918619
6875876,19113558
16003575,87250247
9051013,86799556
123460475,57748738
28602465,86815648
279172144,86761290
86625919,67407718
88150900,88150902
86860738,87019881
17221224,86752783
87777245,279030961
86820365,86850154
90409028,46469345
279056091,87752155
86644390,87774552
2808095,87920254
87646790,87768480
87625444,279030175
32024482,6883850
14871446,37429548
86785697,88230602
279033617,86929648
12116187,86912548
25335627,90716926
47441551,279199948
16885608,3760184
86871644,31418338
86657917,86863553
10250144,22837995
279158957,88063455
6992564,86821723
86864575,86820718
86734115,87801930
13354974,10250145
86647767,279199930
86709066,87768502
86819816,86819810
279034807,279191009
14586364,279187194
8071253,279151488
87781273,87781266
1393547,87642917
279218113,86797674
46469859,145414037
39466982,279211444
2808090,6889380
86620536,86620561
56078898,32153638
3770997,27141747
86709529,87741966
5371729,2937723
87806212,223199450
2203814,87058407
22837969,22837859
279456868,3402260
87771415,22837790
178321240,6875875
9154779,279491323
76006067,244897642
87620084,3461250
13354976,279187194
86589161,87606969
2203814,22837995
279153536,86750552
13949202,18858325
87704916,13813844
86589151,258961960
25689037,22837784
87688465,88085225
87733666,59835478
279014145,11435091
3521876,22837965
33265063,11306403
87029749,87798660
86821751,86821548
86810194,86809991
87049526,30033287
10250153,86962609
51866476,86738813
14586361,35829870
86631239,87627590
25032837,86720063
279088200,11295558
1437203,2936284
22837795,22838027
87801909,87019494
5528952,22837852
16996183,87029771
86849927,20379202
22837898,22837916
3375517,22837926
86612855,19047964
14705339,87028031
21832197,86804188
2462784,86846878
5519652,6870814
86765052,87723183
87752525,40143927
8869249,22837910
86737036,8801671
55933528,86873190
97713896,86801358
19115983,22838027
86578771,87705580
86775568,86775579
12737396,279199948
773613,279199948
87939448,88452288
279129914,86780142
279060801,13976707
6899175,2240556
16449525,22837965
103825052,279056794
41434564,86628741
279076414,86887519
87853285,4567899
3402358,279187194
87745976,86929862
86858863,279493163
11288711,22837965
21839649,86732000
13952414,22837916
2607369,22837784
5837969,87028031
13355059,11599463
33265063,80341540
86688776,1438395
279446096,87908699
8869247,16103049
86810199,86809991
86850149,86850662
86798224,86797668
13932975,27312895
279481874,147895092
47452045,13354973
112693854,91565467
32024482,22837855
13339325,90716926
4285097,279241737
18470322,97107057
86593519,11127482
87755646,87755652
1377971,2808099
13318101,6944393
25689042,21293488
20103895,87759498
5530135,87713657
3761700,18858325
10250152,22837841
279061235,279061243
87631240,279980631
86711461,54409840
87628292,52269297
86752792,86752783
86671007,86820365
86738384,58037177
2207904,22837784
279208160,86945545
87627008,279187194
86742804,86939460
87627055,141051803
86729148,3028056
27441262,36442676
86588652,86589118
86671061,87029771
6883861,12164551
27536500,279187194
86842869,87026575
86766453,279498405
86801342,86801337
86815176,809149
80704443,16057949
86752283,235029491
86610261,86791104
1441177,87920254
1804832,1441180
13354978,22837855
43621978,22837855
87331403,87692786
87634686,87974000
87782547,26120355
86666032,16996181
7304535,46317392
279218984,5500508
15586051,22837847
86816657,22837884
72663692,8122795
87771415,62776363
41766316,87817308
35103414,2887639
46121245,6852115
86801358,86801355
2887637,22837859
2512477,10779680
6910395,19511391
3730806,22837784
2212350,22837784
86797674,86940969
27761463,19137921
128789899,190124330
86618186,279199967
4285093,3402291
22837930,22838007
2808093,16834902
86820365,86820257
87637986,88150900
7346144,87772972
23897601,114058601
5580079,11434989
6900834,22837910
87286014,86962611
29686443,22837965
279074998,86887519
2811703,3430413
87771905,22837790
86617709,88083008
86803985,90716926
35134890,279483908
279069734,201954331
86799070,16136019
87132303,88136728
86542713,918844
86695285,279777921
86821357,86856576
25689045,21270315
27441259,22837965
87771424,135359407
87625000,10952897
87133780,55613978
86659841,8856425
27554347,11305636
279169727,209424850
87752135,279481419
86821726,86821548
86850389,87797869
86622709,86623045
14933948,9129215
15584785,86788714
1431033,280133653
279121300,6056859
58167338,279636333
22837999,22837910
86736272,220690413
86826958,86827125
11291863,22837965
86642374,119493843
87634338,279056114
20379202,16950570
19879075,22837965
8635367,279156698
2220004,22837855
90123464,87023136
86657910,86864575
87743317,86929899
86617724,279037336
86751765,87078845
86584721,87619707
19043970,87071207
86554695,86554689
279171982,69745184
2936314,12116189
1321993,87626486
86659772,87768483
2935855,22837965
279174812,25287032
86608134,16083648
86751314,86751288
86619983,505722
86817129,22837879
86573795,279201905
86644403,279199930
632832,279187194
88069859,86930397
87646790,87802762
86637823,87256978
86788738,86788714
86593753,87078901
86620592,27529884
2512724,279190093
1804439,1367535
53587397,86589129
22837841,22837852
5580079,86738450
86763365,87745943
86804193,86804169
86543000,87080693
279700168,279974586
45246275,86838329
12116192,6870862
3761704,87046352
86850672,86841209
9129216,11435092
87031726,3731089
6881472,22837908
29365112,279207686
224034427,87177485
86674379,86821745
279211437,86788790
16111630,87044429
2870836,86614777
88717759,70576054
87264037,87261804
86738865,86830628
279199935,279199930
279484169,46469343
86850389,279492666
89757298,188089753
13342868,87408314
32132295,86842869
55620667,11998343
32064835,37561224
76654243,9662223
104203281,86753739
279174939,86742012
86573323,279002179
7897467,14586440
87694442,87212678
87657771,5530134
10346912,88469610
279241765,279241771
121785640,86871631
22837907,22837806
2870840,13598478
34952355,87688465
261505461,9597978
25335627,22838023
4567898,16569581
209352887,279238159
77357282,279037302
5678409,279187194
279171716,87747984
86736236,86959674
2607435,22837842
12137239,22837853
6850536,1367538
11395199,1437197
78143042,8119356
2505200,86803132
16213872,22837806
1812418,9154780
1434321,22837969
9130386,7627789
16082366,86797668
6914910,22837925
8128405,4968024
279169319,86837847
5580088,22837784
87811705,11395206
3402358,3402222
24026500,9166011
6910403,2882052
8128388,22837973
86827721,11283889
279493126,279521061
2883357,946073
86745920,87729775
87260802,87020699
87074678,90716926
279106392,60386372
102594149,44674258
1319500,86859865
279440532,87939448
1441180,279491323
86820365,86850150
87630641,279103021
13332165,22837908
8844644,16084039
86842130,68587251
86625897,86625910
279015746,25903313
65431204,1393277
86821745,86821548
279207690,86455591
1435388,241183908
87752162,86481037
86810197,86826865
87745893,87745890
3375527,279479235
86877054,5527647
4573386,243233543
22837910,22837852
87705580,6170624
279027153,80894237
24997828,125405092
1322012,2218916
9130333,279187194
86671061,279493154
2937861,8152583
279932335,63256745
86850150,86856576
3605562,18858325
1812423,13253688
86850154,86856576
143545720,87745976
515758,22837850
86850154,86841209
4573385,87028035
87764377,26494118
12192569,87078901
5580079,22837855
9154780,22837835
86575279,87626486
1804439,22837997
279511769,90716926
277429782,86724475
11628391,11628392
86788790,86788714
279977046,89013506
632833,22837855
16449525,6870810
86644063,3405851
1842803,88076954
1805107,87058407
279493434,166201031
86586553,87745336
86641939,86827713
399523,86604907
12631944,8871040
32062087,11246663
86613428,31962980
86821357,87042274
86578109,86749505
65169391,4762079
86588742,86588652
279006468,86252593
21203066,87015517
8119048,8128395
86858863,86859096
86794146,86794118
27531277,87761267
14944903,87920254
71670719,279484559
9148150,2804559
87772972,280144548
87621099,86821741
86671068,87767530
31705378,279778942
16068825,11447648
47452045,279187194
86809748,86809744
2951454,86845670
86867319,8869249
77235857,12439439
87811705,87028035
279128639,86810205
86850389,86857755
279968223,19156789
2607435,22838028
86746973,87729826
14586371,90716926
154598837,58329764
86777716,86804169
19054478,22837917
2218915,12192571
86841224,6834287
16996181,86671058
87657758,279062623
86821747,86821726
86659847,6553256
86657910,86659359
279030246,93259603
10398168,6852119
6870813,279053020
16993348,279493163
3097782,22837907
87697210,87697194
2512477,86734225
77937785,3430413
86804178,21203066
6879633,279974446
7812888,279187194
35301453,279963330
86659841,86819810
45460113,279030703
125405092,42179481
11422806,3480517
11291861,10874557
86595127,86595154
87763180,19113559
27953825,87763576
2886997,22837852
2515396,90716926
279478484,87015520
87741966,86965054
22837914,22837853
19156311,86864618
86842877,86842869
86739326,279440083
27753630,22837784
88196996,86973669
13952417,22837784
13354971,22837835
86790385,32062087
2512724,86734112
86617217,87752037
86765476,86765474
87759813,87759818
41766316,279187194
124373504,13156081
22837908,22837927
13354974,22838019
515761,22837784
279143052,88973467
36669157,279218101
86801988,83729105
87702815,87058985
87798211,88086918
86784952,58069140
86562457,86945882
2883358,2804554
86545049,86791077
55933528,22837895
3733574,3606876
3468650,8128412
87777244,87236687
86761286,87988313
5352518,1386449
74426064,87938019
29640017,30051115
13332160,86663613
27396134,87286014
86706819,86706815
19879265,22837818
279483908,279483914
86723918,279442971
58069140,86785675
86787924,279446096
86613643,87627408
87719174,79398883
19587099,19813858
18926684,22837965
86647729,63806824
86574165,279199948
86830099,87121951
7304585,38879539
86808876,86808881
86739423,86738813
86618483,35126340
13346389,22837943
103315912,117494598
87762305,87762577
13767982,19879084
21381797,3616750
5519652,279053020
33265063,279476081
279433230,279492595
5528946,1437197
2204059,86797668
86725179,86725177
87981265,86797676
14586361,2240553
279174832,87987833
279215100,279229291
56514774,22804570
86801354,86801348
279178254,87078901
2811702,22837784
86583084,86593753
13329853,7627789
279071371,62743761
2937723,87823842
7588839,27761463
86815155,22837937
14932456,86620793
86563665,36730229
16261349,81042140
6852117,87257810
12116189,11447643
258961960,86962611
279974452,279700168
9155435,22837986
7653841,36669157
36456716,26172215
86586620,86586616
86618574,87805321
52903584,71566418
279971379,46472280
87401197,279143052
2461420,87028031
1322014,12139365
1377839,279187194
86736329,55647469
86788407,86788714
19915834,279485587
47424396,86810826
86819816,86820707
7897465,12187449
2207902,17584837
8871037,279187194
10398164,22837855
2512724,87400183
15342261,279520371
87261804,16996183
87286057,279133780
1804835,90716926
117494598,279006465
2512724,279185196
58050274,279930847
2937644,279512451
279961134,87015520
86555216,58052842
27562211,27659711
12164141,87826939
87732356,279122596
87758836,87758840
10873642,30699921
86810844,88033375
399523,86608030
24997853,19112720
86736305,57941767
58046700,279149570
86867318,87026026
28029883,88195347
4285271,279178254
1805067,279512451
19915881,241183908
11447643,13254380
86620655,46473991
1805108,22837844
86876243,86887896
279008519,86912548
20964924,87616455
44980094,86735778
86657917,87801909
86573125,86573129
5580095,87044429
1804832,22837910
88426942,20027035
86666032,86819821
86873206,88014101
57920882,37684867
3617183,76002966
18926689,46125838
86611225,86974693
3521876,86797668
86724470,279442981
3481201,2951438
86721222,279435610
14351539,147350979
86816516,22837796
87790788,16996183
13395617,13395618
36936996,280133653
279140774,86736305
86548719,279191015
15498995,75171484
19054474,1437191
19054481,90716926
22098842,87745943
87761733,87761741
86555563,86645206
87080415,87187366
14586371,1804832
279061243,194273534
86819900,86864565
87783929,87783939
279055417,87752145
2203814,31112308
279446066,279446079
86210841,86675562
86887519,86887517
86593773,87624951
6900833,2203814
87626511,87626486
279218401,42975826
215795430,64926780
16996183,87020253
279922482,279961134
86608871,279472690
12188884,87769897
30689909,12176316
20873084,86726164
86656922,86657917
3097782,22838010
34841999,22837784
279477635,55932264
279027612,279236430
86546078,38278543
279467971,87015520
136043057,279061235
9130333,2203921
86752790,86752783
9148150,22837796
279706579,23978517
2203815,87826939
46472840,29490171
2211076,22837784
16212776,109714567
9157527,22837909
86622150,86622156
6897998,279235112
87026559,1804835
11246663,87796581
86605291,38884751
87187341,87202686
279459013,86947402
86757266,87179813
49722673,56946615
11590826,5519652
86620341,86620353
87893461,279945969
33771343,279237851
87642917,3606876
16449525,279187194
86850672,86858854
68260052,86741461
86615842,58387204
66655622,86912548
279157632,86740605
87395827,279150035
87758840,87758843
86709536,86709529
88084395,16809915
28436306,120422276
1804835,22837929
279035554,63381397
95960025,83407721
279965596,32064902
87704966,90716926
86645148,86645142
3375517,5211953
88371732,88008051
17502026,10963621
87776123,88464485
118898256,280144548
86823037,166201031
279062549,279081411
279145189,88979033
86589137,86648041
87649374,14586369
13354973,3728612
6873972,279187194
44141174,87018419
279446096,11986822
86751765,86751762
16209229,280133653
32023786,22837919
70929916,279199930
7638964,86790385
144843046,87250247
65691541,279053020
87718550,78721730
86738865,86738813
87776113,279437581
86801026,19734088
34841999,22837803
86605543,15414479
52118476,87951140
86644064,86644063
946067,86618190
1431031,22837917
86543251,27562211
44498382,279158576
279008838,17621193
11291861,22837822
22622650,87871746
8122795,86798224
86573318,11435091
279975797,82067785
8128412,80704443
204852996,279944600
8909929,59301350
1430129,22837876
86842362,103239253
88232255,279932347
86752803,42975826
86821357,86821351
8871040,86788714
86605291,10697547
279019748,86912548
16083648,279074806
86828401,87428194
27314129,147895092
87606216,279046304
86857755,61564559
34469745,87141455
86691999,27662798
279034754,279471795
14586357,22837965
86644717,87074786
209424850,50090141
61300665,24997853
36937002,279187194
86804589,87767939
6014285,86272930
86646724,86663603
13395619,86714570
6870814,86912548
87716041,3183110
22837954,22837904
3558372,9458805
280088373,2095993
87603468,87743317
86646734,86657910
87759498,87759504
87781273,37990751
2886997,86962611
279030961,128789899
87044447,515761
182335609,8611671
26993403,86752803
6899179,2240556
81042140,22963887
279424213,48733430
12192571,12164531
27141747,46473890
279006453,87719170
86642560,86816658
16110211,279051565
6890718,86876243
26186406,22837973
86707825,87694442
86657910,87791785
27375519,19879073
279128427,86708164
27528673,32320039
86664487,86858854
6874980,1377967
219091991,279006434
87015135,1393280
279228863,86781543
87758804,8128416
22837909,22837844
2882262,87784418
279973529,279973530
27965510,76002967
63161797,144843046
1804442,4567898
13325718,279088155
21839649,144189050
279171716,86778795
5678409,86866086
41766336,279187194
2935590,3430413
5106896,279056091
86821733,86821548
86858863,88136728
86720095,86725052
3518159,22838029
3373104,279966726
86612259,270710028
82829213,86630147
2512477,87400128
279151457,86733627
18470322,86752783
3036516,279187194
87761733,86962609
279639542,46472286
56946615,279978330
1321993,86805050
86745922,8681944
7581406,86754917
86827721,86945882
9092811,22837814
87756162,87756343
86808887,86809094
87751616,36077731
35718761,3430413
87771422,88001007
86614412,58387204
87116146,76654259
86643222,80341540
61807266,86720063
8128413,9153437
55005322,75164817
45962762,4762079
13354978,9092811
87757641,87757643
3375520,1435398
3081742,22837835
280001762,86810202
87752152,87752151
86565726,58143038
86584426,279053020
1367537,87777244
87737813,58110264
3730736,9148152
9805183,11421790
147350979,10991716
279207376,68595142
55933528,22837784
87649374,279987771
3730806,22837788
22837850,22837808
2870840,279187194
16216242,22838015
86788788,279991671
86624151,51448865
87642917,279235112
65427842,9153212
2212353,90716926
20379202,87798211
9157527,87626486
86608393,46283398
86843496,88339991
27981330,87756677
3402202,4762079
87753045,19148474
3402218,86797668
1805067,87642112
86758932,87752176
52903584,22837835
86573132,279482354
13641453,34952355
31570138,31570179
86573332,8635367
11434984,87044429
4572486,6381398
11295550,279187194
16993348,87767530
6881583,90716926
30035146,3771019
86593753,86593761
2887637,86871631
24279883,87745943
1439076,279187194
12121616,12164141
21293488,280133653
18492589,42257137
1805107,16111630
19879079,279187194
1804832,22837841
87755079,46472844
22837779,22837847
279472249,87028031
4573385,22837784
86545146,86545143
97123528,88478213
205791676,86756653
86637823,6852117
15342261,87260802
87649374,87078845
22837884,22837910
87759678,3539385
6870813,86821548
87636883,16886288
11434989,87818890
16265186,3375520
1445201,87871746
86671058,87798211
279179599,86725091
86629649,86630606
86841209,86849927
279054791,87058407
13350885,87752186
16111630,22837823
8871037,22837980
86779673,86779273
86864575,86820365
86642906,200997671
3036516,22837855
86565485,21755562
279199967,280144548
54966025,279511718
87169572,88040194
87801930,87029748
7897466,22837912
217209362,279967131
279945981,205791676
4567901,22837927
279441651,35538157
86593744,86593748
86827125,86827132
10697082,86842126
87692781,86914216
86842876,86842869
86593538,13175690
21700625,88150901
16109862,22837842
86850389,279493126
18926689,279187194
13114107,114770297
21966222,86801686
6881583,22837853
21296810,280144548
86810853,87026579
8762704,3430413
87853285,31418338
11288248,22838004
86643222,86797668
86804180,86778795
1804446,1321992
86821745,279081411
87628087,86805587
50825879,87052912
19879084,279187194
32198446,73170081
279930972,88975851
103559672,279059695
86794225,86794206
5678409,86867756
260008671,3430413
6899187,87826939
3093900,14944604
87771401,22837814
8800799,86746206
3761700,22837784
3093842,279486046
2868461,147895092
279030942,279076417
86709545,87747986
2870840,8134052
86850672,86819818
86604566,86730428
35175606,77049749
39484297,86620655
86810190,86809991
87657343,269506185
6897994,22837965
1393458,86614412
86620353,86620536
40461368,27659711
86642379,27562211
22804570,87972308
42688201,87626486
86671513,279241210
6881587,22837927
86543000,279187194
3383769,78146579
279460971,87030978
88060438,87820152
87743860,279437707
19543089,86842854
27375520,22838007
19112719,89013505
86576256,279053020
6873966,87626985
279212066,280150657
86807946,86807939
87658546,86850944
53896085,71566418
86555207,279129914
86586101,86846067
13339323,13932975
6874980,22838004
279057961,22837835
3401912,63404007
86726490,86726489
516532,22838029
261505462,88028481
87791785,87260802
86725220,86725216
86780627,87170932
87019881,87260802
10250139,22837795
46472287,86618939
87762610,87762615
86804190,23110464
86801337,86801344
11288711,22837949
1445201,279047862
86747403,29028899
279180338,87060818
86646734,86646724
279070503,279497623
14586368,87871746
114058598,35301453
86612453,279156735
279156688,279991671
86745290,32694888
5978995,279972550
1431029,87920254
87657469,279062623
86673913,87780390
2462784,86716959
159684895,279196126
86616729,279051576
279426403,86906701
86604944,350864
14600743,86757273
86873206,36442676
5527643,22837835
279760445,279199584
279234149,86817909
87646790,86850150
3581209,58069587
26172215,280133653
3575422,7588839
38617969,67943877
1435399,58322108
1843769,87745324
87758840,22837853
6890720,279492595
1441181,12165429
279973834,219614486
279179242,86980019
86788407,86788402
11289189,1409301
5528946,22837909
7204617,60386372
19043970,87823842
8764597,54811998
87019872,87132303
3108613,74426064
13339322,22837784
279024338,57932184
25473205,87046352
86644396,86644390
27564622,6886511
232740550,279454781
86788734,86788714
13339323,22837879
279446184,86929385
86726480,86945882
86621242,86621247
89202981,128790137
86863553,87798211
86922385,170683769
71566418,280133653
3859028,1409303
86738447,86738440
86840730,87767962
87020702,279521061
86630606,30045858
88531982,7329088
86864565,86864571
1442175,87822271
86805585,86805581
87212678,86965054
87657715,233659615
3480517,1438451
2445462,87920254
279033166,204852996
8134053,87783007
154599045,169226140
9160596,22837848
86837845,86837507
12188883,1377967
12188153,279187194
87867121,1429939
86856576,86857502
88457388,86752786
13354978,22837835
399523,86601542
279407710,86962611
87776113,87776123
22837859,22837895
16204557,279539907
2224627,1437197
9683339,86922385
22837889,22837788
27536317,87818890
86593538,9692635
279935245,27312895
87770389,87251986
279498229,88069859
13114107,87745324
9903425,3402200
27316206,87924440
279231687,86887896
279037744,279199930
279039450,86912548
86817117,22837985
86752800,86752783
86588330,86614772
279062623,86821733
10398164,87817308
86965061,87910717
86743308,87977279
58069587,29230185
14586368,87948664
53185505,3731315
2228303,27663010
13354649,279187194
2808090,3606876
2240973,43381156
51113720,86738449
4969174,74602557
27752714,87920254
86584411,87657476
279963489,279642289
86816027,87950768
87768524,87924440
3085793,7627795
23232718,27663010
6883856,1804837
86595216,86715955
12116189,22837855
86858863,16950570
3134874,89008314
86657917,86850154
86666033,86659862
86729201,279429817
22837917,22837999
86736003,86736000
86671007,87646790
87770389,22837846
77934062,86752283
1437191,22837855
86787969,87745893
13342868,5580079
52230673,168952961
58329764,86746967
86562052,27562211
86589567,117931638
36713700,2240556
8801543,74573086
86763365,87255565
14944903,6852117
6880610,5678391
6850536,87920254
14586369,22837790
6852115,22837965
13355059,280133653
4572486,22837916
36310664,30685274
1437191,22837835
3480507,22837835
87723190,279450344
86821351,279493146
21296810,90716926
6880610,22837965
279062647,3402222
87755658,87755916
3985388,235370393
118758269,60386372
279005135,86709536
162325281,2937861
86807292,86807287
10697547,279994262
1812422,3807285
86610418,86610261
87231209,86821735
87264037,279517457
86747865,87735055
279456451,86935218
67390336,106347589
13964147,279235112
86781536,87715993
87740986,87286014
2203817,38094182
77849760,22837993
77053827,24951536
2804554,22838023
88079760,86831174
32404304,86962611
86616734,279196315
16950570,87264158
86782712,15407523
87759146,87759151
8869247,22837835
279028224,87066517
22963886,135278341
86721197,86721159
88232266,279154522
27314128,279187194
3771019,170750963
12116190,3606876
86638951,86663603
279138956,88340291
149067622,88082681
36937002,33771324
632836,90716926
1435389,87769897
86873204,36442676
87621110,86802003
86801348,87732720
23436413,90716926
15586052,6883853
279054647,279207376
86863956,88136737
87607386,279187194
16956985,88087706
30685274,27126113
13964143,22837784
89151227,143895739
1393458,7145477
87758847,22837853
87728503,39760977
279946556,86765471
13964502,10964741
46473853,46317395
279191015,86780142
2937563,22837806
188786601,43172956
86614144,279125629
2935590,87920254
279122596,94324359
86820718,86820707
86819816,86849927
87771401,87771390
16075632,279483698
13778818,279187194
87735008,87031731
86859096,86860738
87646790,279208156
58387204,86801686
87745888,88194920
94219218,86967189
13784114,22837796
13254380,22837954
86746297,3760184
86777764,86929648
86592860,279187194
19879265,3093913
86800945,2808098
89031971,279805526
116282793,67417286
46125839,90716926
6992568,22837868
18883329,89013508
86592519,31570138
5678409,279053020
86730516,86730988
87167567,16996183
6870862,22838023
38884750,87826939
29831959,41766336
54811998,280097253
16449526,5528947
86810191,86809991
86538074,88531982
86563516,86563665
12139367,90716926
86738440,88371723
2205153,43175278
1805108,13949202
279171982,155829654
86819816,87803310
86842126,87078845
86801988,75218769
50185662,157275929
19920784,171398303
88033429,22837965
87763158,87342596
86801687,86801679
86747404,86765042
87602051,88117529
77235857,87716041
37009916,87015519
86856576,86863553
37921042,279449471
43175278,22837895
6899178,10398166
279165340,279946556
76355333,13999594
86867320,5197704
2804559,22837965
87763605,279479235
3383769,279199578
3733968,3733574
2211076,90716926
152743889,87027434
516531,279187194
1441180,280133653
6886508,22837792
35160155,87028035
12116194,22837904
6889586,22837784
1434321,5211953
86595165,279924976
19115983,2220007
19916325,86619830
2203921,22837820
